XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     5514.10992       73.48731577        0.60831795
     5518.52059       73.36233329        0.60717905
     5522.93479       72.27624772        0.60302157
     5527.35253       72.42623731        0.60327491
     5531.77380       72.63725296        0.60373937
     5536.19860       72.93804887        0.60400971
     5540.62694       72.54601450        0.60167437
     5545.05883       72.97484431        0.60245237
     5549.49426       73.05087855        0.60211141
     5553.93324       73.15592288        0.60200276
     5558.37577       73.72602809        0.60334244
     5562.82185       73.21929214        0.60114096
     5567.27149       73.68956043        0.60254207
     5571.72469       73.34405698        0.60112105
     5576.18145       72.80602459        0.59865289
     5580.64177       72.29706752        0.59659758
     5585.10566       73.40308318        0.59978802
     5589.57313       73.26512314        0.59865972
     5594.04416       74.38330773        0.60198461
     5598.51878       73.87118067        0.59987584
     5602.99697       73.24046912        0.59693726
     5607.47874       72.87004055        0.59479416
     5611.96410       73.90377770        0.59778479
     5616.45305       73.00100313        0.59488814
     5620.94559       72.80574916        0.59398943
     5625.44172       74.02344281        0.59706376
     5629.94145       73.10081440        0.59325707
     5634.44478       72.69579832        0.59156650
     5638.95170       72.83522309        0.59220400
     5643.46224       73.12758182        0.59341142
     5647.97638       73.36595542        0.59345743
     5652.49413       72.34248746        0.58904189
     5657.01550       72.77653862        0.58930750
     5661.54048       73.46203544        0.59067167
     5666.06909       73.25042731        0.58935928
     5670.60131       73.18511005        0.58864673
     5675.13716       73.56265192        0.58993484
     5679.67664       72.44909133        0.58574561
     5684.21975       72.30447335        0.58473436
     5688.76649       73.23942701        0.58788333
     5693.31688       72.63822781        0.58505303
     5697.87090       74.42049070        0.58956751
     5702.42856       72.64116912        0.58293400
     5706.98987       72.97262883        0.58365506
     5711.55482       73.38884172        0.58503298
     5716.12343       73.07795757        0.58365521
     5720.69570       72.24666713        0.58013591
     5725.27162       73.16718866        0.58232299
     5729.85120       72.05324639        0.57775183
     5734.43444       73.92090686        0.58350536
     5739.02135       72.27054788        0.57841504
     5743.61193       72.46495121        0.57875258
     5748.20618       73.20475851        0.58047730
     5752.80411       73.05283616        0.57965043
     5757.40571       72.80850065        0.57851534
     5762.01099       72.80921311        0.57802353
     5766.61996       72.22620031        0.57527759
     5771.23262       73.52512367        0.57866525
     5775.84896       72.85489514        0.57596782
     5780.46900       73.23482542        0.57719376
